airline,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
2,2,1,1,2,5,0,-0.771986245,25,-0.700195183
0,2,4,1,1,5,0,-0.272986378,25,-0.667185419
0,2,0,1,3,5,0,-0.15590261,25,-0.666659367
5,2,3,1,4,5,0,-0.691142691,25,-0.647195443
2,2,1,1,3,5,0,-0.597754448,25,-0.662012575
2,2,1,1,3,5,0,-0.597754448,25,-0.662012575
2,2,3,0,4,5,0,-1.399220716,26,-0.817548618
1,2,4,1,2,5,0,0.273404539,26,-0.817592455
0,2,3,0,3,5,0,-1.434067075,26,-0.814655332
0,2,0,0,1,5,0,-1.42291624,26,-0.814655332
0,2,1,0,2,5,0,-1.410371551,26,-0.814655332
4,2,3,0,4,5,0,-1.388069881,26,-0.80829887
3,2,4,0,4,5,0,-1.399220716,26,-0.791640556
0,2,3,1,2,5,0,1.19056072,26,-0.778927633
0,2,3,1,1,5,0,0.493633531,26,-0.754203189
3,2,2,1,4,5,0,-0.551757254,26,-0.749249532
5,2,0,1,2,5,0,-0.691142691,26,-0.717554899
3,2,2,1,3,5,0,-0.876525324,26,-0.718300139
5,2,0,1,4,5,0,0.447636336,26,-0.694057909
0,2,0,1,2,5,0,-0.830528129,26,-0.693882559
5,2,0,1,1,5,0,-0.946218043,26,-0.647195443
5,2,4,1,2,5,0,0.587021774,26,-0.591127067
2,2,2,0,3,5,0,-1.399220716,27,-0.817548618
1,2,3,1,0,5,0,-0.086209891,27,-0.817592455
3,2,0,1,2,5,0,-0.656296332,27,-0.815225221
0,2,3,0,3,5,0,-1.434067075,27,-0.814655332
3,2,4,1,1,5,0,-0.260441688,27,-0.767749028
1,2,2,1,5,5,0,0.249709014,27,-0.759551384
0,2,1,1,4,5,0,0.262253704,27,-0.755255293
3,2,0,1,1,5,0,-0.957368878,27,-0.749249532
5,2,2,1,3,5,0,-1.015910762,27,-0.705411865
3,2,2,1,3,5,0,-0.876525324,27,-0.718300139
0,2,3,1,4,5,0,-0.841678964,27,-0.681783362
2,2,0,1,2,5,0,-0.865374489,27,-0.678407862
0,2,2,1,4,5,0,-0.656296332,27,-0.670648595
5,2,2,1,4,5,0,-0.806832605,27,-0.647195443
5,2,3,1,4,5,0,-0.691142691,27,-0.647195443
5,2,1,1,4,5,0,-0.15590261,27,-0.647195443
0,2,0,1,4,5,0,0.134019101,27,-0.650044891
0,2,1,1,2,5,0,1.980876153,27,-0.619270849
5,2,0,1,2,5,0,-0.806832605,27,-0.591127067
5,2,0,1,4,5,0,0.656714493,27,-0.591127067
0,2,1,1,3,5,0,-0.922522518,27,-0.575126318
5,2,1,0,2,5,0,-1.388069881,28,-0.804835694
2,2,2,0,2,5,0,-1.42291624,28,-0.817548618
3,2,1,0,1,5,0,-1.410371551,28,-0.817548618
1,2,3,1,0,5,0,-0.005366337,28,-0.817592455
0,2,3,1,4,5,0,-1.190142559,28,-0.814655332
4,2,3,0,4,5,0,-1.410371551,28,-0.80829887
5,2,0,0,1,5,0,-1.399220716,28,-0.787300627
3,2,4,1,0,5,0,-0.643751643,28,-0.79194742
0,2,3,1,4,5,0,-0.78313708,28,-0.755255293
0,2,1,1,3,5,0,-0.702293526,28,-0.728865017
5,2,2,1,3,5,0,-1.015910762,28,-0.705411865
5,2,3,1,2,5,0,1.22540708,28,-0.702255553
5,2,4,1,1,5,0,0.157714625,28,-0.694057909
2,2,1,1,2,5,0,-0.771986245,28,-0.700195183
2,2,2,1,4,5,0,-0.423522651,28,-0.689849493
5,2,3,1,4,5,0,-0.691142691,28,-0.647195443
5,2,1,1,4,5,0,-0.086209891,28,-0.647195443
0,2,0,1,4,5,0,0.401639142,28,-0.657541133
0,2,0,1,2,5,0,-0.482064535,28,-0.628432922
5,2,0,1,2,5,0,-0.806832605,28,-0.591127067
0,2,1,1,3,5,0,-0.922522518,28,-0.575126318
5,2,2,0,3,5,0,-1.410371551,29,-0.804835694
1,2,0,0,0,5,0,-1.410371551,29,-0.817548618
5,2,0,0,1,5,0,-1.399220716,29,-0.787300627
5,2,3,0,4,5,0,-1.399220716,29,-0.787300627
3,2,4,1,0,5,0,-0.643751643,29,-0.79194742
1,2,3,1,5,5,0,-0.528061729,29,-0.787212952
3,2,2,1,4,5,0,-0.597754448,29,-0.767749028
0,2,3,1,4,5,0,-0.78313708,29,-0.755255293
3,2,2,1,4,5,0,-0.272986378,29,-0.749644071
3,2,0,1,2,5,0,-1.004759927,29,-0.745435655
3,2,4,0,4,5,0,-1.399220716,29,-0.742673882
5,2,3,1,2,5,0,1.22540708,29,-0.702255553
5,2,4,1,2,5,0,0.784949096,29,-0.694057909
0,2,2,1,4,5,0,-0.656296332,29,-0.670648595
0,2,2,1,1,5,0,0.946636204,29,-0.670648595
0,2,3,1,1,5,0,0.412789977,29,-0.652236775
2,2,1,1,3,5,0,-0.597754448,29,-0.612476011
5,2,0,1,4,5,0,0.656714493,29,-0.591127067
5,2,3,0,4,5,0,-1.410371551,30,-0.804835694
2,2,3,0,4,5,0,-1.399220716,30,-0.817548618
1,2,0,1,2,5,0,-0.49321537,30,-0.817592455
1,2,1,1,4,5,0,-0.179598134,30,-0.817592455
3,2,2,1,4,5,0,-0.597754448,30,-0.817548618
4,2,0,0,1,5,0,-1.399220716,30,-0.815532085
0,2,2,1,3,5,0,-1.224988919,30,-0.814655332
2,2,3,1,5,5,0,-0.412371816,30,-0.777217964
3,2,4,1,1,5,0,-0.260441688,30,-0.764987255
1,2,3,1,5,5,0,-0.935067208,30,-0.759551384
0,2,0,1,1,5,0,1.911183434,30,-0.754203189
3,2,0,1,1,5,0,-1.039606286,30,-0.749994773
0,2,0,1,4,5,0,0.726407212,30,-0.740788863
5,2,2,1,4,5,0,-0.608905283,30,-0.718343977
5,2,0,1,2,5,0,-0.737139886,30,-0.694057909
0,2,4,1,1,5,0,-0.272986378,30,-0.680994284
5,2,3,1,1,5,0,0.018329187,30,-0.647195443
0,2,0,1,2,5,0,-0.307832737,30,-0.628432922
5,2,0,1,4,5,0,0.214862655,30,-0.57959776
3,2,5,0,0,5,0,-1.410371551,31,-0.817548618
1,2,0,0,0,5,0,-1.410371551,31,-0.817548618
0,2,1,0,2,5,0,-1.410371551,31,-0.814655332
3,2,2,1,3,5,0,-1.178991724,31,-0.764022826
3,2,1,1,3,5,0,-0.643751643,31,-0.764022826
3,2,3,1,4,5,0,-1.027061597,31,-0.751748279
3,2,2,1,4,5,0,-0.562908089,31,-0.751748279
5,2,3,1,1,5,0,0.842097125,31,-0.731144576
0,2,1,1,4,5,0,0.482482696,31,-0.741446428
5,2,3,1,1,5,0,0.83094629,31,-0.702255553
5,2,3,1,1,5,0,0.482482696,31,-0.688446688
5,2,3,1,2,5,0,0.876943485,31,-0.688446688
2,2,4,1,1,5,0,-0.063908221,31,-0.700195183
5,2,4,1,2,5,0,0.784949096,31,-0.666440179
2,2,0,1,2,5,0,-0.597754448,31,-0.678407862
2,2,4,1,0,5,0,-0.144751775,31,-0.6686759
0,2,2,1,1,5,0,0.946636204,31,-0.652236775
2,2,1,1,2,5,0,-1.004759927,31,-0.618174907
2,2,3,0,3,5,0,-1.42291624,32,-0.817548618
2,2,3,0,4,5,0,-1.399220716,32,-0.817548618
1,2,1,1,4,5,0,-0.179598134,32,-0.817592455
1,2,0,1,4,5,0,0.040630857,32,-0.817592455
3,2,2,1,3,5,0,-1.178991724,32,-0.817548618
3,2,0,1,2,5,0,-1.004759927,32,-0.817548618
3,2,0,1,1,5,0,-1.039606286,32,-0.767442164
0,2,0,1,4,5,0,0.726407212,32,-0.740788863
0,2,2,1,2,5,0,1.713256112,32,-0.713653347
5,2,3,1,1,5,0,0.482482696,32,-0.688446688
5,2,3,1,2,5,0,0.876943485,32,-0.688446688
0,2,2,1,4,5,0,-0.469519845,32,-0.681783362
5,2,0,1,1,5,0,-0.946218043,32,-0.647195443
2,2,1,1,3,5,0,-0.597754448,32,-0.662012575
5,2,2,1,4,5,0,-0.656296332,32,-0.591127067
0,2,1,1,3,5,0,-0.922522518,32,-0.602744049
5,2,0,1,4,5,0,0.075477217,32,-0.581921157
5,2,3,1,2,5,0,1.086021642,32,-0.537206736
5,2,1,0,2,5,0,-1.388069881,33,-0.804835694
3,2,1,0,1,5,0,-1.388069881,33,-0.817548618
3,2,1,0,2,5,0,-1.388069881,33,-0.817548618
1,2,4,1,0,5,0,-0.249290853,33,-0.817592455
0,2,3,0,3,5,0,-1.434067075,33,-0.814655332
0,2,2,1,3,5,0,-1.224988919,33,-0.814655332
2,2,3,1,5,5,0,-0.865374489,33,-0.777217964
0,2,4,1,3,5,0,1.133412691,33,-0.754203189
5,2,3,1,1,5,0,0.83094629,33,-0.702255553
5,2,2,1,1,5,0,0.970331728,33,-0.694057909
2,2,0,1,2,5,0,-0.353829932,33,-0.691559162
0,2,4,1,1,5,0,-0.272986378,33,-0.657979509
5,2,4,0,4,5,0,-1.410371551,34,-0.814655332
2,2,2,0,2,5,0,-1.42291624,34,-0.817548618
2,2,3,0,3,5,0,-1.42291624,34,-0.817548618
3,2,1,0,1,5,0,-1.410371551,34,-0.817548618
3,2,3,0,4,5,0,-1.399220716,34,-0.817548618
1,2,1,1,5,5,0,0.377943617,34,-0.817592455
0,2,3,0,3,5,0,-1.434067075,34,-0.814655332
0,2,3,0,4,5,0,-1.410371551,34,-0.814655332
3,2,2,0,3,5,0,-1.399220716,34,-0.791640556
3,2,2,0,3,5,0,-1.399220716,34,-0.754203189
3,2,3,1,4,5,0,-1.027061597,34,-0.751748279
4,2,2,1,2,5,0,1.22540708,34,-0.748854993
1,2,3,1,0,5,0,0.401639142,34,-0.693926396
0,2,2,1,4,5,0,-0.656296332,34,-0.670648595
5,2,1,1,4,5,0,-0.15590261,34,-0.647195443
2,2,0,1,1,5,0,-0.935067208,34,-0.653771093
0,2,1,1,4,5,0,-0.13360094,34,-0.652236775
2,2,0,1,2,5,0,-0.865374489,34,-0.621024356
5,2,1,1,2,5,0,2.131412426,34,-0.082171751
3,2,0,0,1,5,0,-1.410371551,35,-0.817548618
2,2,0,0,1,5,0,-1.410371551,35,-0.817548618
3,2,1,0,2,5,0,-1.388069881,35,-0.817548618
4,2,3,0,4,5,0,-1.388069881,35,-0.815532085
0,2,0,0,1,5,0,-1.42291624,35,-0.814655332
0,2,0,0,1,5,0,-1.410371551,35,-0.814655332
3,2,1,0,2,5,0,-1.410371551,35,-0.791640556
3,2,4,1,0,5,0,-0.643751643,35,-0.79194742
3,2,2,0,3,5,0,-1.399220716,35,-0.766696924
0,2,1,1,4,5,0,0.262253704,35,-0.755255293
0,2,4,1,4,5,0,1.980876153,35,-0.755255293
3,2,0,1,1,5,0,-1.039606286,35,-0.745435655
5,2,3,1,4,5,0,-0.969913567,35,-0.694057909
1,2,3,1,0,5,0,0.401639142,35,-0.693926396
5,2,3,1,4,5,0,-0.911371683,35,-0.647195443
2,2,0,1,1,5,0,-0.935067208,35,-0.653771093
0,2,2,1,4,5,0,-0.608905283,35,-0.650044891
5,2,0,1,2,5,0,-0.806832605,35,-0.591127067
5,2,0,1,4,5,0,0.517329055,35,-0.591127067
2,2,1,1,3,5,0,-0.830528129,35,-0.5604407
5,2,3,1,2,5,0,1.086021642,35,-0.453169928
5,2,4,0,4,5,0,-1.410371551,36,-0.814655332
2,2,2,0,2,5,0,-1.42291624,36,-0.817548618
2,2,0,0,1,5,0,-1.410371551,36,-0.817548618
3,2,1,0,1,5,0,-1.388069881,36,-0.817548618
1,2,1,1,4,5,0,-0.179598134,36,-0.817592455
1,2,4,1,2,5,0,0.273404539,36,-0.817592455
4,2,3,0,4,5,0,-1.388069881,36,-0.80829887
3,2,1,0,2,5,0,-1.410371551,36,-0.791640556
3,2,2,0,3,5,0,-1.399220716,36,-0.791640556
0,2,4,1,3,5,0,1.295099799,36,-0.754203189
4,2,0,1,1,5,0,-1.12044984,36,-0.739210707
5,2,2,1,4,5,0,-0.447218175,36,-0.702255553
5,2,0,1,2,5,0,-0.691142691,36,-0.689937169
2,2,2,1,4,5,0,-0.423522651,36,-0.689849493
5,2,2,1,4,5,0,-0.876525324,36,-0.647195443
5,2,4,0,4,5,0,-1.410371551,37,-0.814655332
3,2,0,0,1,5,0,-1.410371551,37,-0.817548618
2,2,2,0,3,5,0,-1.399220716,37,-0.817548618
3,2,0,0,0,5,0,-1.375525191,37,-0.817548618
1,2,1,1,4,5,0,-0.179598134,37,-0.817592455
3,2,1,1,3,5,0,-0.551757254,37,-0.815225221
0,2,0,0,1,5,0,-1.410371551,37,-0.814655332
3,2,1,0,2,5,0,-1.388069881,37,-0.800846467
3,2,2,1,4,5,0,-0.597754448,37,-0.767749028
5,2,2,1,1,5,0,1.260253439,37,-0.731144576
5,2,3,1,1,5,0,0.83094629,37,-0.702255553
5,2,3,1,4,5,0,-0.969913567,37,-0.694057909
5,2,3,1,2,5,0,1.19056072,37,-0.694057909
1,2,2,1,5,5,0,0.249709014,37,-0.693926396
0,2,2,1,3,5,0,-0.830528129,37,-0.675207712
0,2,3,1,2,5,0,1.005178088,37,-0.668500549
5,2,1,1,4,5,0,-0.016517172,37,-0.647195443
5,2,3,1,4,5,0,-0.876525324,37,-0.591127067
5,2,0,1,4,5,0,0.075477217,37,-0.591127067
0,2,1,1,3,5,0,-0.922522518,37,-0.575126318
2,2,1,1,3,5,0,-0.469519845,37,-0.430549692
5,2,4,0,4,5,0,-1.410371551,38,-0.805449422
3,2,5,0,0,5,0,-1.410371551,38,-0.817548618
3,2,1,0,1,5,0,-1.410371551,38,-0.817548618
2,2,2,0,3,5,0,-1.399220716,38,-0.817548618
3,2,1,0,1,5,0,-1.388069881,38,-0.817548618
1,2,0,1,4,5,0,0.040630857,38,-0.817592455
2,2,4,0,4,5,0,-1.399220716,38,-0.766740762
1,2,3,0,4,5,0,-1.399220716,38,-0.759551384
4,2,2,1,2,5,0,1.22540708,38,-0.748854993
1,2,2,1,4,5,0,-0.632600808,38,-0.730925387
5,2,2,1,2,5,0,1.85264155,38,-0.713609509
0,2,3,1,3,5,0,1.748102472,38,-0.721982503
5,2,2,1,1,5,0,1.005178088,38,-0.702255553
0,2,2,1,2,5,0,1.713256112,38,-0.713653347
3,2,2,1,4,5,0,-0.957368878,38,-0.699274592
3,2,3,1,4,5,0,-1.027061597,38,-0.693707208
3,2,4,1,1,5,0,-0.260441688,38,-0.690200195
5,2,3,1,1,5,0,0.458787171,38,-0.670034868
0,2,2,1,4,5,0,-0.656296332,38,-0.652236775
5,2,3,1,4,5,0,-0.691142691,38,-0.633386578
2,2,0,1,2,5,0,-0.597754448,38,-0.576572961
5,2,0,1,4,5,0,0.436485501,38,-0.557196712
0,2,1,1,2,5,0,-0.876525324,38,-0.551673166
1,2,2,1,5,5,0,0.20371182,39,-0.817592455
1,2,4,1,2,5,0,0.273404539,39,-0.817592455
3,2,3,1,4,5,0,-0.969913567,39,-0.817548618
0,2,0,0,1,5,0,-1.410371551,39,-0.814655332
5,2,2,1,2,5,0,2.004571677,39,-0.740394324
0,2,4,1,3,5,0,1.295099799,39,-0.754203189
0,2,0,1,4,5,0,0.726407212,39,-0.740788863
3,2,3,1,4,5,0,-1.096754316,39,-0.740438161
4,2,0,1,1,5,0,-1.12044984,39,-0.739210707
0,2,3,1,1,5,0,0.575870939,39,-0.736843472
3,2,0,1,1,5,0,-1.039606286,39,-0.698441676
0,2,2,1,3,5,0,-1.074452646,39,-0.684238272
0,2,2,1,4,5,0,-0.469519845,39,-0.681783362
2,2,0,1,1,5,0,-0.935067208,39,-0.653771093
2,2,1,1,3,5,0,-0.469519845,39,-0.458123585
5,2,0,0,0,5,0,-1.410371551,40,-0.814655332
5,2,2,0,2,5,0,-1.410371551,40,-0.804835694
1,2,3,0,4,5,0,-1.399220716,40,-0.817548618
2,2,4,0,4,5,0,-1.399220716,40,-0.817548618
2,2,3,0,4,5,0,-1.388069881,40,-0.817548618
3,2,1,1,2,5,0,-1.131600675,40,-0.817548618
3,2,0,1,2,5,0,-0.656296332,40,-0.817548618
5,2,1,0,1,5,0,-1.388069881,40,-0.787300627
3,2,3,0,4,5,0,-1.410371551,40,-0.793920115
0,2,1,1,2,5,0,-1.166447035,40,-0.767398327
0,2,3,1,4,5,0,-0.78313708,40,-0.755255293
0,2,1,1,1,5,0,1.388488042,40,-0.754203189
0,2,0,1,1,5,0,1.911183434,40,-0.754203189
3,2,4,1,1,5,0,-0.295288048,40,-0.738553142
5,2,2,1,3,5,0,-1.015910762,40,-0.705411865
5,2,4,1,1,5,0,0.157714625,40,-0.694057909
0,2,2,1,4,5,0,-0.608905283,40,-0.6882275
5,2,2,1,4,5,0,-0.434673486,40,-0.647195443
2,2,1,1,3,5,0,-0.597754448,40,-0.662012575
5,2,2,1,4,5,0,-0.656296332,40,-0.591127067
2,2,2,1,3,5,0,-0.900220848,40,-0.5604407
0,2,1,1,3,5,0,-0.551757254,40,-0.546544159
5,2,3,0,4,5,0,-1.410371551,41,-0.804835694
5,2,1,0,2,5,0,-1.399220716,41,-0.804835694
3,2,4,0,5,5,0,-1.410371551,41,-0.817548618
2,2,2,0,3,5,0,-1.399220716,41,-0.817548618
1,2,2,1,5,5,0,0.20371182,41,-0.817592455
3,2,2,1,4,5,0,-0.597754448,41,-0.817548618
4,2,0,0,1,5,0,-1.399220716,41,-0.815532085
0,2,3,0,4,5,0,-1.410371551,41,-0.814655332
0,2,2,1,2,5,0,2.026873347,41,-0.758192416
0,2,4,1,4,5,0,1.980876153,41,-0.755255293
3,2,3,1,4,5,0,-1.027061597,41,-0.751748279
5,2,0,1,4,5,0,0.436485501,41,-0.717554899
5,2,2,1,3,5,0,-1.015910762,41,-0.705411865
5,2,2,1,4,5,0,-0.447218175,41,-0.702255553
1,2,3,1,5,5,0,-0.528061729,41,-0.709839469
5,2,3,1,4,5,0,-0.969913567,41,-0.694057909
2,2,1,1,2,5,0,-0.771986245,41,-0.700195183
5,2,4,0,4,5,0,-1.410371551,42,-0.814655332
5,2,1,0,2,5,0,-1.388069881,42,-0.804835694
3,2,3,0,4,5,0,-1.399220716,42,-0.817548618
3,2,1,1,2,5,0,-1.131600675,42,-0.817548618
0,2,0,0,1,5,0,-1.42291624,42,-0.814655332
0,2,1,0,2,5,0,-1.410371551,42,-0.814655332
3,2,1,0,1,5,0,-1.364374356,42,-0.791640556
3,2,2,0,3,5,0,-1.399220716,42,-0.766696924
3,2,2,0,3,5,0,-1.399220716,42,-0.766696924
0,2,3,1,4,5,0,-0.78313708,42,-0.755255293
0,2,0,1,3,5,0,-0.179598134,42,-0.754203189
0,2,2,1,3,5,0,-1.074452646,42,-0.743156097
5,2,1,1,4,5,0,0.040630857,42,-0.694057909
5,2,0,1,4,5,0,0.447636336,42,-0.694057909
0,2,0,1,4,5,0,0.134019101,42,-0.706683157
2,2,4,1,1,5,0,-0.063908221,42,-0.700195183
0,2,4,1,4,5,0,1.608717034,42,-0.673235017
5,2,2,1,4,5,0,-0.434673486,42,-0.647195443
5,2,4,1,1,5,0,-0.09875458,42,-0.647195443
5,2,2,1,4,5,0,-0.656296332,42,-0.591127067
5,2,0,1,4,5,0,0.214862655,42,-0.591127067
0,2,1,1,3,5,0,-0.81798344,42,-0.531200976
2,2,2,0,2,5,0,-1.42291624,43,-0.817548618
2,2,0,0,1,5,0,-1.410371551,43,-0.817548618
3,2,3,0,4,5,0,-1.399220716,43,-0.817548618
1,2,3,1,0,5,0,-0.086209891,43,-0.817592455
3,2,0,1,1,5,0,-0.957368878,43,-0.817548618
0,2,3,1,4,5,0,-1.190142559,43,-0.814655332
5,2,3,0,3,5,0,-1.388069881,43,-0.787300627
3,2,3,0,4,5,0,-1.410371551,43,-0.766696924
1,2,3,1,5,5,0,-0.935067208,43,-0.759551384
0,2,1,1,4,5,0,0.262253704,43,-0.755255293
0,2,4,1,3,5,0,1.295099799,43,-0.754203189
5,2,0,1,2,5,0,-0.691142691,43,-0.717554899
1,2,3,1,0,5,0,0.401639142,43,-0.709839469
0,2,3,1,3,5,0,1.458180761,43,-0.70286928
0,2,1,1,3,5,0,-0.81798344,43,-0.68445746
2,2,1,1,3,5,0,-0.597754448,43,-0.662012575
0,2,2,1,4,5,0,-0.434673486,43,-0.64649404
0,2,4,1,2,5,0,0.761253571,43,-0.628432922
5,2,0,1,4,5,0,0.075477217,43,-0.591127067
5,2,4,0,4,5,0,-1.410371551,44,-0.814655332
3,2,1,0,1,5,0,-1.388069881,44,-0.817548618
2,2,1,0,2,5,0,-1.388069881,44,-0.817548618
3,2,2,1,4,5,0,-0.272986378,44,-0.817548618
4,2,3,0,4,5,0,-1.388069881,44,-0.815532085
0,2,3,0,3,5,0,-1.434067075,44,-0.814655332
0,2,3,1,4,5,0,-1.190142559,44,-0.814655332
3,2,0,1,2,5,0,-0.656296332,44,-0.79852307
3,2,1,0,2,5,0,-1.410371551,44,-0.766696924
0,2,1,1,4,5,0,0.262253704,44,-0.755255293
0,2,0,1,3,5,0,-0.016517172,44,-0.754203189
0,2,3,1,2,5,0,1.19056072,44,-0.746838461
0,2,2,1,3,5,0,-1.074452646,44,-0.743156097
5,2,3,1,1,5,0,0.83094629,44,-0.702255553
5,2,4,1,2,5,0,0.784949096,44,-0.694057909
5,2,3,1,2,5,0,0.876943485,44,-0.688446688
2,2,0,1,2,5,0,-0.353829932,44,-0.687394584
4,2,3,1,1,5,0,0.56332625,44,-0.670648595
5,2,2,1,4,5,0,-0.806832605,44,-0.647195443
5,2,3,1,4,5,0,-0.691142691,44,-0.647195443
2,2,1,1,3,5,0,-0.597754448,44,-0.662012575
0,2,3,1,3,5,0,1.702105277,44,-0.631150857
5,2,0,1,4,5,0,0.656714493,44,-0.591127067
5,2,2,0,2,5,0,-1.410371551,45,-0.804835694
2,2,0,0,1,5,0,-1.410371551,45,-0.817548618
1,2,3,0,4,5,0,-1.399220716,45,-0.817548618
3,2,0,1,2,5,0,-0.656296332,45,-0.817548618
3,2,1,1,3,5,0,-0.621449973,45,-0.817548618
4,2,3,0,4,5,0,-1.388069881,45,-0.815532085
0,2,3,1,4,5,0,-1.190142559,45,-0.814655332
5,2,1,0,1,5,0,-1.388069881,45,-0.787300627
3,2,1,0,1,5,0,-1.399220716,45,-0.791640556
2,2,3,1,4,5,0,-1.096754316,45,-0.777217964
3,2,0,1,1,5,0,-1.050757121,45,-0.767442164
0,2,1,1,4,5,0,0.343097258,45,-0.740788863
0,2,4,1,1,5,0,-0.342679097,45,-0.71321497
0,2,0,1,4,5,0,0.366792782,45,-0.670648595
2,2,4,1,0,5,0,-0.272986378,45,-0.595773859
2,2,1,1,3,5,0,-0.45836901,45,-0.52322252
3,2,4,1,0,5,0,-0.353829932,46,-0.81881991
3,2,0,0,1,5,0,-1.410371551,46,-0.817548618
1,2,4,1,0,5,0,-0.342679097,46,-0.817592455
0,2,2,1,3,5,0,-1.270986113,46,-0.814655332
0,2,0,1,2,5,0,-0.353829932,46,-0.778927633
3,2,2,1,4,5,0,-0.702293526,46,-0.765206443
0,2,0,1,3,5,0,-0.168447299,46,-0.754203189
3,2,5,1,0,5,0,-0.632600808,46,-0.747759052
0,2,2,1,2,5,0,1.725800802,46,-0.713653347
0,2,4,1,3,5,0,1.214256245,46,-0.706683157
0,2,4,1,4,5,0,1.667258918,46,-0.706683157
2,2,1,1,2,5,0,-0.992215237,46,-0.682484765
0,2,3,1,3,5,0,1.586415364,46,-0.666659367
5,2,3,1,4,5,0,-0.691142691,46,-0.647195443
5,2,1,1,4,5,0,-0.15590261,46,-0.647195443
5,2,1,1,4,5,0,0.053175547,46,-0.647195443
0,2,2,1,4,5,0,-0.656296332,46,-0.652236775
0,2,0,1,2,5,0,-0.702293526,46,-0.645310423
0,2,0,1,3,5,0,-0.190748969,46,-0.563640849
5,2,0,0,0,5,0,-1.434067075,47,-0.814655332
5,2,3,0,4,5,0,-1.410371551,47,-0.804835694
2,2,2,0,3,5,0,-1.399220716,47,-0.817548618
2,2,3,0,4,5,0,-1.399220716,47,-0.817548618
1,2,1,1,5,5,0,0.377943617,47,-0.817592455
3,2,2,1,4,5,0,-0.702293526,47,-0.817548618
0,2,3,0,4,5,0,-1.399220716,47,-0.814655332
3,2,1,0,2,5,0,-1.42291624,47,-0.810622266
3,2,4,0,4,5,0,-1.42291624,47,-0.793920115
3,2,4,1,0,5,0,-0.353829932,47,-0.767442164
0,2,4,1,0,5,0,-0.318983572,47,-0.755255293
0,2,0,1,4,5,0,0.726407212,47,-0.740788863
5,2,0,1,4,5,0,0.50617822,47,-0.694057909
5,2,2,1,1,5,0,0.970331728,47,-0.694057909
5,2,3,1,1,5,0,0.482482696,47,-0.688446688
0,2,3,1,3,5,0,1.423334401,47,-0.70286928
2,2,0,1,2,5,0,-0.190748969,47,-0.700195183
5,2,3,1,4,5,0,-0.900220848,47,-0.647195443
2,2,1,1,4,5,0,0.064326382,47,-0.662012575
0,2,3,1,1,5,0,0.412789977,47,-0.652236775
0,2,3,1,1,5,0,0.691560852,47,-0.652236775
0,2,2,1,4,5,0,-0.504366205,47,-0.64649404
0,2,4,1,2,5,0,0.587021774,47,-0.628432922
2,2,4,1,0,5,0,-0.272986378,47,-0.595773859
0,2,3,1,4,5,0,2.353035272,47,-0.537908139
5,2,0,0,0,5,0,-1.434067075,48,-0.814655332
2,2,0,0,1,5,0,-1.410371551,48,-0.817548618
3,2,1,0,2,5,0,-1.410371551,48,-0.817548618
2,2,5,0,0,5,0,-1.399220716,48,-0.817548618
1,2,3,0,4,5,0,-1.399220716,48,-0.817548618
2,2,4,0,4,5,0,-1.364374356,48,-0.817548618
1,2,0,1,5,5,0,0.598172609,48,-0.817592455
3,2,0,1,1,5,0,-0.969913567,48,-0.817548618
4,2,3,0,4,5,0,-1.388069881,48,-0.815532085
0,2,1,0,2,5,0,-1.410371551,48,-0.814655332
3,2,5,0,5,5,0,-1.42291624,48,-0.791640556
3,2,3,1,0,5,0,-0.295288048,48,-0.767617515
3,2,0,1,1,5,0,-1.050757121,48,-0.767442164
3,2,1,1,3,5,0,-0.621449973,48,-0.740438161
5,2,3,1,1,5,0,0.482482696,48,-0.702255553
0,2,2,1,2,5,0,1.725800802,48,-0.713653347
5,2,3,1,4,5,0,-0.969913567,48,-0.694057909
2,2,0,1,2,5,0,-0.447218175,48,-0.700195183
2,2,1,1,4,5,0,-0.412371816,48,-0.700195183
0,2,0,1,2,5,0,-0.830528129,48,-0.693882559
0,2,0,1,4,5,0,0.192560985,48,-0.6882275
0,2,3,1,3,5,0,1.702105277,48,-0.663371542
5,2,1,1,4,5,0,0.064326382,48,-0.647195443
5,2,4,1,1,5,0,0.180016295,48,-0.647195443
2,2,4,1,0,5,0,-0.190748969,48,-0.653771093
2,2,0,0,1,5,0,-1.42291624,49,-0.817548618
4,2,3,0,4,5,0,-1.388069881,49,-0.815532085
0,2,1,0,2,5,0,-1.410371551,49,-0.814655332
0,2,3,0,4,5,0,-1.399220716,49,-0.814655332
0,2,0,1,2,5,0,-0.353829932,49,-0.778927633
0,2,0,1,4,5,0,0.471331861,49,-0.770291613
3,2,3,0,3,5,0,-1.410371551,49,-0.766696924
0,2,1,1,0,5,0,1.272798128,49,-0.755255293
5,2,3,1,1,5,0,0.458787171,49,-0.702255553
0,2,4,1,2,5,0,0.54102458,49,-0.706683157
2,2,0,1,2,5,0,-0.190748969,49,-0.700195183
4,2,0,1,3,5,0,0.088021906,49,-0.69291813
2,2,0,1,3,5,0,-0.238140018,49,-0.678407862
2,2,0,1,3,5,0,-0.179598134,49,-0.678407862
0,2,0,1,2,5,0,-0.482064535,49,-0.628432922
2,2,1,1,3,5,0,-0.574058924,49,-0.597176665
2,2,4,1,0,5,0,-0.272986378,49,-0.595773859
5,2,1,0,1,0,0,-1.329527997,1,-0.597702717
